V1	V3	V13	Protein.names	Organism	Gene.Ontology..biological.process.	Gene.Ontology.IDs
ENA	HBWO01051647.1	94	NA	NA	NA	NA
ENA	HBWO01051647.1	92	NA	NA	NA	NA
ENA	HBWO01051647.1	263	NA	NA	NA	NA
ENA	HBWO01051647.1	207	NA	NA	NA	NA
ENA	HBWO01051647.1	319	NA	NA	NA	NA
ENA	HBWO01051647.1	179	NA	NA	NA	NA
ENA	HBWO01051647.1	151	NA	NA	NA	NA
ENA	HBWO01051647.1	291	NA	NA	NA	NA
ENA	HBWO01051647.1	235	NA	NA	NA	NA
ENA	HBWO01051647.1	123	NA	NA	NA	NA
ENA	HBWO01051647.1	85	NA	NA	NA	NA
ENA	HBWO01051647.1	347	NA	NA	NA	NA
ENA	HBWO01051647.1	347	NA	NA	NA	NA
ENA	HBWO01051647.1	375	NA	NA	NA	NA
ENA	HBWO01051647.1	88	NA	NA	NA	NA
ENA	HBWO01051647.1	194	NA	NA	NA	NA
ENA	HBWO01051647.1	306	NA	NA	NA	NA
ENA	HBWO01051647.1	166	NA	NA	NA	NA
ENA	HBWO01051647.1	402	NA	NA	NA	NA
ENA	HBWO01051647.1	278	NA	NA	NA	NA
ENA	HBWO01051647.1	329	NA	NA	NA	NA
ENA	HBWO01051649.1	259	NA	NA	NA	NA
ENA	HBWO01051649.1	246	NA	NA	NA	NA
ENA	HBWO01051649.1	220	NA	NA	NA	NA
ENA	HBWO01051649.1	188	NA	NA	NA	NA
ENA	HBWO01051671.1	217	NA	NA	NA	NA
ENA	HBWO01051674.1	212	NA	NA	NA	NA
ENA	HBWO01051675.1	217	NA	NA	NA	NA
ENA	HBWO01051678.1	217	NA	NA	NA	NA
ENA	HBWO01051681.1	217	NA	NA	NA	NA
ENA	HBWO01051695.1	62	NA	NA	NA	NA
ENA	HBWO01051721.1	559	NA	NA	NA	NA
ENA	HBWO01051724.1	763	NA	NA	NA	NA
ENA	HBWO01051779.1	31	NA	NA	NA	NA
ENA	HBWO01051780.1	196	NA	NA	NA	NA
ENA	HBWO01051791.1	971	NA	NA	NA	NA
ENA	HBWO01051799.1	142	NA	NA	NA	NA
ENA	HBWO01051806.1	414	NA	NA	NA	NA
ENA	HBWO01051814.1	3	NA	NA	NA	NA
ENA	HBWO01051852.1	259	NA	NA	NA	NA
ENA	HBWO01051852.1	204	NA	NA	NA	NA
ENA	HBWO01051883.1	100	NA	NA	NA	NA
ENA	HBWO01051889.1	1	NA	NA	NA	NA
ENA	HBWO01051891.1	378	NA	NA	NA	NA
ENA	HBWO01051899.1	1	NA	NA	NA	NA
ENA	HBWO01051910.1	75	NA	NA	NA	NA
ENA	HBWO01051915.1	52	NA	NA	NA	NA
ENA	HBWO01051917.1	2	NA	NA	NA	NA
ENA	HBWO01051918.1	2	NA	NA	NA	NA
ENA	HBWO01051919.1	182	NA	NA	NA	NA
ENA	HBWO01051921.1	2	NA	NA	NA	NA
ENA	HBWO01051923.1	2	NA	NA	NA	NA
ENA	HBWO01051924.1	52	NA	NA	NA	NA
ENA	HBWO01051945.1	718	NA	NA	NA	NA
ENA	HBWO01051949.1	201	NA	NA	NA	NA
ENA	HBWO01051950.1	2178	NA	NA	NA	NA
ENA	HBWO01051951.1	1488	NA	NA	NA	NA
ENA	HBWO01051952.1	2178	NA	NA	NA	NA
ENA	HBWO01051953.1	1488	NA	NA	NA	NA
ENA	HBWO01051957.1	274	NA	NA	NA	NA
ENA	HBWO01051957.1	414	NA	NA	NA	NA
ENA	HBWO01051957.1	442	NA	NA	NA	NA
ENA	HBWO01051957.1	190	NA	NA	NA	NA
ENA	HBWO01051957.1	162	NA	NA	NA	NA
ENA	HBWO01051957.1	470	NA	NA	NA	NA
ENA	HBWO01051957.1	151	NA	NA	NA	NA
ENA	HBWO01051959.1	274	NA	NA	NA	NA
ENA	HBWO01051959.1	414	NA	NA	NA	NA
ENA	HBWO01051959.1	442	NA	NA	NA	NA
ENA	HBWO01051959.1	190	NA	NA	NA	NA
ENA	HBWO01051959.1	162	NA	NA	NA	NA
ENA	HBWO01051959.1	470	NA	NA	NA	NA
ENA	HBWO01051959.1	151	NA	NA	NA	NA
ENA	HBWO01051960.1	274	NA	NA	NA	NA
ENA	HBWO01051960.1	414	NA	NA	NA	NA
ENA	HBWO01051960.1	442	NA	NA	NA	NA
ENA	HBWO01051960.1	190	NA	NA	NA	NA
ENA	HBWO01051960.1	162	NA	NA	NA	NA
ENA	HBWO01051960.1	470	NA	NA	NA	NA
ENA	HBWO01051960.1	151	NA	NA	NA	NA
ENA	HBWO01052025.1	7	NA	NA	NA	NA
ENA	HBWO01052034.1	1	NA	NA	NA	NA
ENA	HBWO01052035.1	1	NA	NA	NA	NA
ENA	HBWO01052058.1	5	NA	NA	NA	NA
ENA	HBWO01052059.1	5	NA	NA	NA	NA
ENA	HBWO01052062.1	22	NA	NA	NA	NA
ENA	HBWO01052063.1	97	NA	NA	NA	NA
ENA	HBWO01052064.1	97	NA	NA	NA	NA
ENA	HBWO01052066.1	97	NA	NA	NA	NA
ENA	HBWO01052067.1	97	NA	NA	NA	NA
ENA	HBWO01052068.1	97	NA	NA	NA	NA
ENA	HBWO01052069.1	97	NA	NA	NA	NA
ENA	HBWO01052070.1	97	NA	NA	NA	NA
ENA	HBWO01052072.1	392	NA	NA	NA	NA
ENA	HBWO01052112.1	299	NA	NA	NA	NA
ENA	HBWO01052113.1	299	NA	NA	NA	NA
ENA	HBWO01052114.1	299	NA	NA	NA	NA
ENA	HBWO01052115.1	391	NA	NA	NA	NA
ENA	HBWO01052115.1	306	NA	NA	NA	NA
ENA	HBWO01052116.1	299	NA	NA	NA	NA
ENA	HBWO01052117.1	391	NA	NA	NA	NA
ENA	HBWO01052117.1	306	NA	NA	NA	NA
ENA	HBWO01052118.1	299	NA	NA	NA	NA
ENA	HBWO01052120.1	299	NA	NA	NA	NA
ENA	HBWO01052121.1	299	NA	NA	NA	NA
ENA	HBWO01052127.1	1	NA	NA	NA	NA
ENA	HBWO01052129.1	1	NA	NA	NA	NA
ENA	HBWO01052206.1	1	NA	NA	NA	NA
ENA	HBWO01052207.1	1	NA	NA	NA	NA
ENA	HBWO01052208.1	1	NA	NA	NA	NA
ENA	HBWO01052209.1	12	NA	NA	NA	NA
ENA	HBWO01052210.1	1	NA	NA	NA	NA
ENA	HBWO01052243.1	24	NA	NA	NA	NA
ENA	HBWO01052248.1	32	NA	NA	NA	NA
ENA	HBWO01052249.1	31	NA	NA	NA	NA
ENA	HBWO01052289.1	6	NA	NA	NA	NA
ENA	HBWO01052293.1	303	NA	NA	NA	NA
ENA	HBWO01052294.1	310	NA	NA	NA	NA
ENA	HBWO01052321.1	435	NA	NA	NA	NA
ENA	HBWO01052335.1	218	NA	NA	NA	NA
ENA	HBWO01052359.1	475	NA	NA	NA	NA
ENA	HBWO01052359.1	531	NA	NA	NA	NA
ENA	HBWO01052359.1	447	NA	NA	NA	NA
ENA	HBWO01052359.1	503	NA	NA	NA	NA
ENA	HBWO01052359.1	392	NA	NA	NA	NA
ENA	HBWO01052359.1	615	NA	NA	NA	NA
ENA	HBWO01052359.1	419	NA	NA	NA	NA
ENA	HBWO01052359.1	363	NA	NA	NA	NA
ENA	HBWO01052359.1	335	NA	NA	NA	NA
ENA	HBWO01052359.1	304	NA	NA	NA	NA
ENA	HBWO01052359.1	643	NA	NA	NA	NA
ENA	HBWO01052360.1	201	NA	NA	NA	NA
ENA	HBWO01052360.1	229	NA	NA	NA	NA
ENA	HBWO01052360.1	80	NA	NA	NA	NA
ENA	HBWO01052360.1	313	NA	NA	NA	NA
ENA	HBWO01052394.1	464	NA	NA	NA	NA
ENA	HBWO01052394.1	520	NA	NA	NA	NA
ENA	HBWO01052394.1	296	NA	NA	NA	NA
ENA	HBWO01052394.1	492	NA	NA	NA	NA
ENA	HBWO01052394.1	268	NA	NA	NA	NA
ENA	HBWO01052394.1	548	NA	NA	NA	NA
ENA	HBWO01052394.1	604	NA	NA	NA	NA
ENA	HBWO01052394.1	324	NA	NA	NA	NA
ENA	HBWO01052394.1	240	NA	NA	NA	NA
ENA	HBWO01052394.1	380	NA	NA	NA	NA
ENA	HBWO01052394.1	408	NA	NA	NA	NA
ENA	HBWO01052394.1	632	NA	NA	NA	NA
ENA	HBWO01052394.1	576	NA	NA	NA	NA
ENA	HBWO01052394.1	212	NA	NA	NA	NA
ENA	HBWO01052394.1	352	NA	NA	NA	NA
ENA	HBWO01052396.1	416	NA	NA	NA	NA
ENA	HBWO01052396.1	444	NA	NA	NA	NA
ENA	HBWO01052396.1	472	NA	NA	NA	NA
ENA	HBWO01052396.1	385	NA	NA	NA	NA
ENA	HBWO01052396.1	362	NA	NA	NA	NA
ENA	HBWO01052397.1	494	NA	NA	NA	NA
ENA	HBWO01052397.1	439	NA	NA	NA	NA
ENA	HBWO01052397.1	411	NA	NA	NA	NA
ENA	HBWO01052397.1	299	NA	NA	NA	NA
ENA	HBWO01052397.1	539	NA	NA	NA	NA
ENA	HBWO01052398.1	416	NA	NA	NA	NA
ENA	HBWO01052398.1	444	NA	NA	NA	NA
ENA	HBWO01052398.1	362	NA	NA	NA	NA
ENA	HBWO01052398.1	305	NA	NA	NA	NA
ENA	HBWO01052398.1	279	NA	NA	NA	NA
ENA	HBWO01052399.1	462	NA	NA	NA	NA
ENA	HBWO01052399.1	406	NA	NA	NA	NA
ENA	HBWO01052400.1	213	NA	NA	NA	NA
ENA	HBWO01052400.1	241	NA	NA	NA	NA
ENA	HBWO01052401.1	505	NA	NA	NA	NA
ENA	HBWO01052401.1	431	NA	NA	NA	NA
ENA	HBWO01052401.1	385	NA	NA	NA	NA
ENA	HBWO01052401.1	395	NA	NA	NA	NA
ENA	HBWO01052401.1	276	NA	NA	NA	NA
ENA	HBWO01052401.1	533	NA	NA	NA	NA
ENA	HBWO01052401.1	462	NA	NA	NA	NA
ENA	HBWO01052401.1	413	NA	NA	NA	NA
ENA	HBWO01052401.1	421	NA	NA	NA	NA
ENA	HBWO01052401.1	337	NA	NA	NA	NA
ENA	HBWO01052402.1	271	NA	NA	NA	NA
ENA	HBWO01052402.1	378	NA	NA	NA	NA
ENA	HBWO01052403.1	416	NA	NA	NA	NA
ENA	HBWO01052403.1	444	NA	NA	NA	NA
ENA	HBWO01052403.1	346	NA	NA	NA	NA
ENA	HBWO01052403.1	305	NA	NA	NA	NA
ENA	HBWO01052403.1	298	NA	NA	NA	NA
ENA	HBWO01052403.1	279	NA	NA	NA	NA
ENA	HBWO01052404.1	191	NA	NA	NA	NA
ENA	HBWO01052404.1	219	NA	NA	NA	NA
ENA	HBWO01052405.1	537	NA	NA	NA	NA
ENA	HBWO01052405.1	466	NA	NA	NA	NA
ENA	HBWO01052405.1	417	NA	NA	NA	NA
ENA	HBWO01052405.1	510	NA	NA	NA	NA
ENA	HBWO01052405.1	439	NA	NA	NA	NA
ENA	HBWO01052406.1	472	NA	NA	NA	NA
ENA	HBWO01052406.1	305	NA	NA	NA	NA
ENA	HBWO01052406.1	298	NA	NA	NA	NA
ENA	HBWO01052407.1	759	NA	NA	NA	NA
ENA	HBWO01052407.1	860	NA	NA	NA	NA
ENA	HBWO01052407.1	787	NA	NA	NA	NA
ENA	HBWO01052407.1	537	NA	NA	NA	NA
ENA	HBWO01052407.1	742	NA	NA	NA	NA
ENA	HBWO01052407.1	832	NA	NA	NA	NA
ENA	HBWO01052407.1	480	NA	NA	NA	NA
ENA	HBWO01052407.1	368	NA	NA	NA	NA
ENA	HBWO01052407.1	469	NA	NA	NA	NA
ENA	HBWO01052407.1	452	NA	NA	NA	NA
ENA	HBWO01052407.1	425	NA	NA	NA	NA
ENA	HBWO01052407.1	313	NA	NA	NA	NA
ENA	HBWO01052407.1	441	NA	NA	NA	NA
ENA	HBWO01052407.1	564	NA	NA	NA	NA
ENA	HBWO01052407.1	815	NA	NA	NA	NA
ENA	HBWO01052409.1	433	NA	NA	NA	NA
ENA	HBWO01052409.1	617	NA	NA	NA	NA
ENA	HBWO01052409.1	701	NA	NA	NA	NA
ENA	HBWO01052409.1	292	NA	NA	NA	NA
ENA	HBWO01052409.1	477	NA	NA	NA	NA
ENA	HBWO01052409.1	533	NA	NA	NA	NA
ENA	HBWO01052409.1	517	NA	NA	NA	NA
ENA	HBWO01052409.1	673	NA	NA	NA	NA
ENA	HBWO01052410.1	570	NA	NA	NA	NA
ENA	HBWO01052410.1	486	NA	NA	NA	NA
ENA	HBWO01052410.1	439	NA	NA	NA	NA
ENA	HBWO01052410.1	431	NA	NA	NA	NA
ENA	HBWO01052410.1	411	NA	NA	NA	NA
ENA	HBWO01052415.1	24	NA	NA	NA	NA
ENA	HBWO01052416.1	24	NA	NA	NA	NA
ENA	HBWO01052423.1	140	NA	NA	NA	NA
ENA	HBWO01052427.1	140	NA	NA	NA	NA
ENA	HBWO01052430.1	151	NA	NA	NA	NA
ENA	HBWO01052433.1	95	NA	NA	NA	NA
ENA	HBWO01052434.1	95	NA	NA	NA	NA
ENA	HBWO01052435.1	95	NA	NA	NA	NA
ENA	HBWO01052475.1	1	NA	NA	NA	NA
ENA	HBWO01052477.1	45	NA	NA	NA	NA
ENA	HBWO01052504.1	1	NA	NA	NA	NA
ENA	HBWO01052505.1	1	NA	NA	NA	NA
ENA	HBWO01052506.1	1	NA	NA	NA	NA
ENA	HBWO01052507.1	22	NA	NA	NA	NA
ENA	HBWO01052523.1	371	NA	NA	NA	NA
ENA	HBWO01052524.1	7	NA	NA	NA	NA
ENA	HBWO01052533.1	10	NA	NA	NA	NA
ENA	HBWO01052558.1	20	NA	NA	NA	NA
ENA	HBWO01052560.1	355	NA	NA	NA	NA
ENA	HBWO01052561.1	7	NA	NA	NA	NA
ENA	HBWO01052562.1	7	NA	NA	NA	NA
ENA	HBWO01052563.1	7	NA	NA	NA	NA
ENA	HBWO01052564.1	756	NA	NA	NA	NA
ENA	HBWO01052566.1	7	NA	NA	NA	NA
ENA	HBWO01052567.1	7	NA	NA	NA	NA
ENA	HBWO01052568.1	7	NA	NA	NA	NA
ENA	HBWO01052569.1	7	NA	NA	NA	NA
ENA	HBWO01052570.1	7	NA	NA	NA	NA
ENA	HBWO01052572.1	7	NA	NA	NA	NA
ENA	HBWO01052573.1	1	NA	NA	NA	NA
ENA	HBWO01052574.1	774	NA	NA	NA	NA
ENA	HBWO01052575.1	7	NA	NA	NA	NA
ENA	HBWO01052587.1	95	NA	NA	NA	NA
ENA	HBWO01052590.1	95	NA	NA	NA	NA
ENA	HBWO01052617.1	799	NA	NA	NA	NA
ENA	HBWO01052618.1	799	NA	NA	NA	NA
ENA	HBWO01052619.1	799	NA	NA	NA	NA
ENA	HBWO01052620.1	799	NA	NA	NA	NA
ENA	HBWO01052621.1	799	NA	NA	NA	NA
ENA	HBWO01052622.1	799	NA	NA	NA	NA
ENA	HBWO01052623.1	799	NA	NA	NA	NA
ENA	HBWO01052624.1	799	NA	NA	NA	NA
ENA	HBWO01052625.1	799	NA	NA	NA	NA
ENA	HBWO01052645.1	28	NA	NA	NA	NA
ENA	HBWO01052679.1	1	NA	NA	NA	NA
ENA	HBWO01052688.1	30	NA	NA	NA	NA
ENA	HBWO01052692.1	313	NA	NA	NA	NA
ENA	HBWO01052695.1	8	NA	NA	NA	NA
ENA	HBWO01052720.1	1	NA	NA	NA	NA
ENA	HBWO01052721.1	1	NA	NA	NA	NA
ENA	HBWO01052742.1	41	NA	NA	NA	NA
ENA	HBWO01052745.1	12	NA	NA	NA	NA
ENA	HBWO01052751.1	8	NA	NA	NA	NA
ENA	HBWO01052752.1	8	NA	NA	NA	NA
ENA	HBWO01052771.1	6	NA	NA	NA	NA
ENA	HBWO01052774.1	6	NA	NA	NA	NA
ENA	HBWO01052775.1	127	NA	NA	NA	NA
ENA	HBWO01052776.1	6	NA	NA	NA	NA
ENA	HBWO01052792.1	269	NA	NA	NA	NA
ENA	HBWO01052793.1	52	NA	NA	NA	NA
ENA	HBWO01052813.1	1414	NA	NA	NA	NA
ENA	HBWO01052828.1	7	NA	NA	NA	NA
ENA	HBWO01052844.1	518	NA	NA	NA	NA
ENA	HBWO01052845.1	518	NA	NA	NA	NA
ENA	HBWO01052853.1	16	NA	NA	NA	NA
ENA	HBWO01052854.1	16	NA	NA	NA	NA
ENA	HBWO01052855.1	16	NA	NA	NA	NA
ENA	HBWO01052859.1	940	NA	NA	NA	NA
ENA	HBWO01052865.1	27	NA	NA	NA	NA
ENA	HBWO01052867.1	27	NA	NA	NA	NA
ENA	HBWO01052898.1	195	NA	NA	NA	NA
ENA	HBWO01052959.1	150	NA	NA	NA	NA
ENA	HBWO01052960.1	150	NA	NA	NA	NA
ENA	HBWO01052984.1	5	NA	NA	NA	NA
ENA	HBWO01052985.1	5	NA	NA	NA	NA
ENA	HBWO01052995.1	111	NA	NA	NA	NA
ENA	HBWO01052996.1	111	NA	NA	NA	NA
ENA	HBWO01052997.1	111	NA	NA	NA	NA
ENA	HBWO01052998.1	111	NA	NA	NA	NA
ENA	HBWO01052999.1	313	NA	NA	NA	NA
ENA	HBWO01053000.1	111	NA	NA	NA	NA
ENA	HBWO01053001.1	111	NA	NA	NA	NA
ENA	HBWO01053018.1	397	NA	NA	NA	NA
ENA	HBWO01053033.1	407	NA	NA	NA	NA
ENA	HBWO01053035.1	263	NA	NA	NA	NA
ENA	HBWO01053036.1	263	NA	NA	NA	NA
ENA	HBWO01053037.1	19	NA	NA	NA	NA
ENA	HBWO01053039.1	1	NA	NA	NA	NA
ENA	HBWO01053040.1	78	NA	NA	NA	NA
ENA	HBWO01053041.1	19	NA	NA	NA	NA
ENA	HBWO01053042.1	19	NA	NA	NA	NA
ENA	HBWO01053043.1	78	NA	NA	NA	NA
ENA	HBWO01053045.1	19	NA	NA	NA	NA
ENA	HBWO01053062.1	394	NA	NA	NA	NA
ENA	HBWO01053063.1	394	NA	NA	NA	NA
ENA	HBWO01053064.1	1	NA	NA	NA	NA
ENA	HBWO01053068.1	1	NA	NA	NA	NA
ENA	HBWO01053087.1	117	NA	NA	NA	NA
ENA	HBWO01053087.1	3	NA	NA	NA	NA
ENA	HBWO01053088.1	117	NA	NA	NA	NA
ENA	HBWO01053088.1	3	NA	NA	NA	NA
ENA	HBWO01053089.1	2	NA	NA	NA	NA
ENA	HBWO01053090.1	3	NA	NA	NA	NA
ENA	HBWO01053090.1	655	NA	NA	NA	NA
ENA	HBWO01053091.1	3	NA	NA	NA	NA
ENA	HBWO01053092.1	117	NA	NA	NA	NA
ENA	HBWO01053092.1	660	NA	NA	NA	NA
ENA	HBWO01053092.1	2	NA	NA	NA	NA
ENA	HBWO01053093.1	135	NA	NA	NA	NA
ENA	HBWO01053135.1	52	NA	NA	NA	NA
ENA	HBWO01053148.1	70	NA	NA	NA	NA
ENA	HBWO01053149.1	70	NA	NA	NA	NA
ENA	HBWO01053150.1	70	NA	NA	NA	NA
ENA	HBWO01053151.1	70	NA	NA	NA	NA
ENA	HBWO01053152.1	70	NA	NA	NA	NA
ENA	HBWO01053153.1	70	NA	NA	NA	NA
ENA	HBWO01053154.1	70	NA	NA	NA	NA
ENA	HBWO01053155.1	70	NA	NA	NA	NA
ENA	HBWO01053156.1	70	NA	NA	NA	NA
ENA	HBWO01053157.1	70	NA	NA	NA	NA
ENA	HBWO01053158.1	70	NA	NA	NA	NA
ENA	HBWO01053159.1	70	NA	NA	NA	NA
ENA	HBWO01053172.1	31	NA	NA	NA	NA
ENA	HBWO01053173.1	31	NA	NA	NA	NA
ENA	HBWO01053174.1	31	NA	NA	NA	NA
ENA	HBWO01053175.1	31	NA	NA	NA	NA
ENA	HBWO01053176.1	147	NA	NA	NA	NA
ENA	HBWO01053177.1	120	NA	NA	NA	NA
ENA	HBWO01053178.1	147	NA	NA	NA	NA
ENA	HBWO01053200.1	38	NA	NA	NA	NA
ENA	HBWO01053204.1	43	NA	NA	NA	NA
ENA	HBWO01053235.1	2	NA	NA	NA	NA
ENA	HBWO01053249.1	6	NA	NA	NA	NA
ENA	HBWO01053250.1	6	NA	NA	NA	NA
ENA	HBWO01053257.1	560	NA	NA	NA	NA
ENA	HBWO01053258.1	991	NA	NA	NA	NA
ENA	HBWO01053259.1	978	NA	NA	NA	NA
ENA	HBWO01053260.1	972	NA	NA	NA	NA
ENA	HBWO01053270.1	58	NA	NA	NA	NA
ENA	HBWO01053271.1	58	NA	NA	NA	NA
ENA	HBWO01053277.1	93	NA	NA	NA	NA
ENA	HBWO01053277.1	207	NA	NA	NA	NA
ENA	HBWO01053278.1	93	NA	NA	NA	NA
ENA	HBWO01053279.1	93	NA	NA	NA	NA
ENA	HBWO01053280.1	93	NA	NA	NA	NA
ENA	HBWO01053282.1	93	NA	NA	NA	NA
ENA	HBWO01053299.1	86	NA	NA	NA	NA
ENA	HBWO01053300.1	232	NA	NA	NA	NA
ENA	HBWO01053312.1	220	NA	NA	NA	NA
ENA	HBWO01053314.1	220	NA	NA	NA	NA
ENA	HBWO01053319.1	220	NA	NA	NA	NA
ENA	HBWO01053319.1	353	NA	NA	NA	NA
ENA	HBWO01053320.1	220	NA	NA	NA	NA
ENA	HBWO01053322.1	13	NA	NA	NA	NA
ENA	HBWO01053324.1	5	NA	NA	NA	NA
ENA	HBWO01053325.1	68	NA	NA	NA	NA
ENA	HBWO01053333.1	418	NA	NA	NA	NA
ENA	HBWO01053334.1	542	NA	NA	NA	NA
ENA	HBWO01053334.1	418	NA	NA	NA	NA
ENA	HBWO01053344.1	4	NA	NA	NA	NA
ENA	HBWO01053387.1	318	NA	NA	NA	NA
ENA	HBWO01053387.1	346	NA	NA	NA	NA
ENA	HBWO01053387.1	374	NA	NA	NA	NA
ENA	HBWO01053388.1	481	NA	NA	NA	NA
ENA	HBWO01053388.1	369	NA	NA	NA	NA
ENA	HBWO01053388.1	407	NA	NA	NA	NA
ENA	HBWO01053388.1	341	NA	NA	NA	NA
ENA	HBWO01053388.1	547	NA	NA	NA	NA
ENA	HBWO01053388.1	435	NA	NA	NA	NA
ENA	HBWO01053388.1	454	NA	NA	NA	NA
ENA	HBWO01053388.1	575	NA	NA	NA	NA
ENA	HBWO01053388.1	322	NA	NA	NA	NA
ENA	HBWO01053389.1	481	NA	NA	NA	NA
ENA	HBWO01053389.1	407	NA	NA	NA	NA
ENA	HBWO01053389.1	341	NA	NA	NA	NA
ENA	HBWO01053389.1	455	NA	NA	NA	NA
ENA	HBWO01053389.1	537	NA	NA	NA	NA
ENA	HBWO01053389.1	369	NA	NA	NA	NA
ENA	HBWO01053389.1	425	NA	NA	NA	NA
ENA	HBWO01053389.1	525	NA	NA	NA	NA
ENA	HBWO01053389.1	288	NA	NA	NA	NA
ENA	HBWO01053389.1	592	NA	NA	NA	NA
ENA	HBWO01053389.1	621	NA	NA	NA	NA
ENA	HBWO01053389.1	659	NA	NA	NA	NA
ENA	HBWO01053392.1	467	NA	NA	NA	NA
ENA	HBWO01053392.1	341	NA	NA	NA	NA
ENA	HBWO01053392.1	481	NA	NA	NA	NA
ENA	HBWO01053392.1	607	NA	NA	NA	NA
ENA	HBWO01053393.1	368	NA	NA	NA	NA
ENA	HBWO01053393.1	469	NA	NA	NA	NA
ENA	HBWO01053393.1	406	NA	NA	NA	NA
ENA	HBWO01053393.1	521	NA	NA	NA	NA
ENA	HBWO01053393.1	301	NA	NA	NA	NA
ENA	HBWO01053393.1	410	NA	NA	NA	NA
ENA	HBWO01053393.1	453	NA	NA	NA	NA
ENA	HBWO01053393.1	578	NA	NA	NA	NA
ENA	HBWO01053393.1	340	NA	NA	NA	NA
ENA	HBWO01053393.1	438	NA	NA	NA	NA
ENA	HBWO01053393.1	497	NA	NA	NA	NA
ENA	HBWO01053393.1	606	NA	NA	NA	NA
ENA	HBWO01053393.1	536	NA	NA	NA	NA
ENA	HBWO01053393.1	662	NA	NA	NA	NA
ENA	HBWO01053394.1	448	NA	NA	NA	NA
ENA	HBWO01053394.1	203	NA	NA	NA	NA
ENA	HBWO01053394.1	393	NA	NA	NA	NA
ENA	HBWO01053394.1	309	NA	NA	NA	NA
ENA	HBWO01053394.1	421	NA	NA	NA	NA
ENA	HBWO01053394.1	337	NA	NA	NA	NA
ENA	HBWO01053394.1	475	NA	NA	NA	NA
ENA	HBWO01053394.1	271	NA	NA	NA	NA
ENA	HBWO01053394.1	253	NA	NA	NA	NA
ENA	HBWO01053394.1	355	NA	NA	NA	NA
ENA	HBWO01053394.1	225	NA	NA	NA	NA
ENA	HBWO01053396.1	368	NA	NA	NA	NA
ENA	HBWO01053396.1	340	NA	NA	NA	NA
ENA	HBWO01053396.1	490	NA	NA	NA	NA
ENA	HBWO01053396.1	406	NA	NA	NA	NA
ENA	HBWO01053396.1	592	NA	NA	NA	NA
ENA	HBWO01053396.1	546	NA	NA	NA	NA
ENA	HBWO01053396.1	316	NA	NA	NA	NA
ENA	HBWO01053398.1	305	NA	NA	NA	NA
ENA	HBWO01053398.1	389	NA	NA	NA	NA
ENA	HBWO01053398.1	407	NA	NA	NA	NA
ENA	HBWO01053398.1	267	NA	NA	NA	NA
ENA	HBWO01053398.1	333	NA	NA	NA	NA
ENA	HBWO01053398.1	249	NA	NA	NA	NA
ENA	HBWO01053398.1	221	NA	NA	NA	NA
ENA	HBWO01053398.1	361	NA	NA	NA	NA
ENA	HBWO01053398.1	200	NA	NA	NA	NA
ENA	HBWO01053398.1	445	NA	NA	NA	NA
ENA	HBWO01053398.1	190	NA	NA	NA	NA
ENA	HBWO01053399.1	418	NA	NA	NA	NA
ENA	HBWO01053411.1	2	NA	NA	NA	NA
ENA	HBWO01053412.1	2	NA	NA	NA	NA
ENA	HBWO01053421.1	132	NA	NA	NA	NA
ENA	HBWO01053422.1	132	NA	NA	NA	NA
ENA	HBWO01053423.1	7	NA	NA	NA	NA
ENA	HBWO01053424.1	501	NA	NA	NA	NA
ENA	HBWO01053425.1	335	NA	NA	NA	NA
ENA	HBWO01053427.1	10	NA	NA	NA	NA
ENA	HBWO01053428.1	7	NA	NA	NA	NA
ENA	HBWO01053431.1	10	NA	NA	NA	NA
ENA	HBWO01053437.1	1	NA	NA	NA	NA
ENA	HBWO01053438.1	1	NA	NA	NA	NA
ENA	HBWO01053447.1	318	NA	NA	NA	NA
ENA	HBWO01053479.1	1	NA	NA	NA	NA
ENA	HBWO01053481.1	1	NA	NA	NA	NA
ENA	HBWO01053482.1	1	NA	NA	NA	NA
ENA	HBWO01053483.1	34	NA	NA	NA	NA
ENA	HBWO01053486.1	758	NA	NA	NA	NA
ENA	HBWO01053487.1	330	NA	NA	NA	NA
ENA	HBWO01053491.1	2	NA	NA	NA	NA
ENA	HBWO01053492.1	2	NA	NA	NA	NA
ENA	HBWO01053493.1	2	NA	NA	NA	NA
ENA	HBWO01053494.1	2	NA	NA	NA	NA
ENA	HBWO01053500.1	18	NA	NA	NA	NA
ENA	HBWO01053501.1	38	NA	NA	NA	NA
ENA	HBWO01053505.1	535	NA	NA	NA	NA
ENA	HBWO01053506.1	603	NA	NA	NA	NA
ENA	HBWO01053507.1	603	NA	NA	NA	NA
ENA	HBWO01053508.1	30	NA	NA	NA	NA
ENA	HBWO01053509.1	30	NA	NA	NA	NA
ENA	HBWO01053510.1	315	NA	NA	NA	NA
ENA	HBWO01053515.1	1	NA	NA	NA	NA
ENA	HBWO01053516.1	1	NA	NA	NA	NA
ENA	HBWO01053517.1	413	NA	NA	NA	NA
ENA	HBWO01053518.1	410	NA	NA	NA	NA
ENA	HBWO01053519.1	410	NA	NA	NA	NA
ENA	HBWO01053521.1	17	NA	NA	NA	NA
ENA	HBWO01053522.1	167	NA	NA	NA	NA
ENA	HBWO01053523.1	167	NA	NA	NA	NA
ENA	HBWO01053523.1	290	NA	NA	NA	NA
ENA	HBWO01053528.1	4	NA	NA	NA	NA
